Directory,Paths,Emotions,Age,Sex,Question,Colors,Type
10,G:\Baza_danych\nagrania\output\11\speech\005.wav,fear,36,female,no,"(28, 111, 126)",speech
10,G:\Baza_danych\nagrania\output\11\speech\006.wav,fear,36,female,no,"(82, 26, 99)",speech
10,G:\Baza_danych\nagrania\output\11\music\001.wav,happy,36,female,no,"(46, 186, 210)",music
10,G:\Baza_danych\nagrania\output\11\music\002.wav,happy,36,female,no,"(217, 240, 201)",music
10,G:\Baza_danych\nagrania\output\11\music\003.wav,happy,36,female,no,"(61, 105, 30)",music
10,G:\Baza_danych\nagrania\output\11\music\004.wav,neutral,36,female,no,"(255, 230, 202)",music
10,G:\Baza_danych\nagrania\output\11\music\005.wav,fear,36,female,no,"(118, 118, 118)",music
12,G:\Baza_danych\nagrania\output\12\speech\001.wav,angry,36,man,no,"(136, 0, 10)",speech
12,G:\Baza_danych\nagrania\output\12\speech\001.wav,angry,36,man,no,"(0, 0, 0)",speech
12,G:\Baza_danych\nagrania\output\12\speech\002.wav,happy,36,man,no,"(107, 184, 52)",speech
12,G:\Baza_danych\nagrania\output\12\speech\002.wav,happy,36,man,no,"(238, 0, 18)",speech
12,G:\Baza_danych\nagrania\output\12\speech\003.wav,fear,36,man,no,"(82, 26, 99)",speech
12,G:\Baza_danych\nagrania\output\12\speech\003.wav,fear,36,man,no,"(0, 0, 0)",speech
12,G:\Baza_danych\nagrania\output\12\speech\004.wav,neutral,36,man,no,"(255, 233, 123)",speech
12,G:\Baza_danych\nagrania\output\12\speech\004.wav,neutral,36,man,no,"(161, 217, 121)",speech
12,G:\Baza_danych\nagrania\output\12\speech\005.wav,neutral,36,man,no,"(255, 246, 203)",speech
12,G:\Baza_danych\nagrania\output\12\speech\005.wav,neutral,36,man,no,"(161, 217, 121)",speech
12,G:\Baza_danych\nagrania\output\12\speech\006.wav,neutral,36,man,no,"(255, 246, 203)",speech
12,G:\Baza_danych\nagrania\output\12\speech\006.wav,neutral,36,man,no,"(107, 184, 52)",speech
12,G:\Baza_danych\nagrania\output\12\music\001.wav,fear,36,man,no,"(136, 0, 10)",music
12,G:\Baza_danych\nagrania\output\12\music\001.wav,fear,36,man,no,"(82, 26, 99)",music
12,G:\Baza_danych\nagrania\output\12\music\001.wav,fear,36,man,no,"(0, 0, 0)",music
12,G:\Baza_danych\nagrania\output\12\music\002.wav,happy,36,man,no,"(254, 183, 101)",music
12,G:\Baza_danych\nagrania\output\12\music\002.wav,happy,36,man,no,"(107, 184, 52)",music
12,G:\Baza_danych\nagrania\output\12\music\002.wav,happy,36,man,no,"(238, 0, 18)",music
12,G:\Baza_danych\nagrania\output\12\music\003.wav,disgust,36,man,no,"(118, 118, 118)",music
12,G:\Baza_danych\nagrania\output\12\music\003.wav,disgust,36,man,no,"(28, 111, 126)",music
12,G:\Baza_danych\nagrania\output\12\music\004.wav,fear,36,man,no,"(82, 26, 99)",music
12,G:\Baza_danych\nagrania\output\12\music\004.wav,fear,36,man,no,"(136, 0, 10)",music
12,G:\Baza_danych\nagrania\output\12\music\004.wav,fear,36,man,no,"(118, 118, 118)",music
12,G:\Baza_danych\nagrania\output\12\music\005.wav,fear,36,man,no,"(136, 0, 10)",music
12,G:\Baza_danych\nagrania\output\12\music\005.wav,fear,36,man,no,"(118, 118, 118)",music
13,G:\Baza_danych\nagrania\output\13\speech\001.wav,neutral,26,female,no,"(107, 184, 52)",speech
13,G:\Baza_danych\nagrania\output\13\speech\002.wav,disgust,26,female,no,"(251, 136, 2)",speech
13,G:\Baza_danych\nagrania\output\13\speech\003.wav,neutral,26,female,no,"(253, 212, 1)",speech
13,G:\Baza_danych\nagrania\output\13\speech\004.wav,disgust,26,female,no,"(253, 212, 1)",speech
13,G:\Baza_danych\nagrania\output\13\speech\005.wav,fear,26,female,no,"(118, 118, 118)",speech
13,G:\Baza_danych\nagrania\output\13\speech\006.wav,fear,26,female,no,"(253, 212, 1)",speech
13,G:\Baza_danych\nagrania\output\13\music\001.wav,sad,26,female,no,"(46, 91, 210)",music
13,G:\Baza_danych\nagrania\output\13\music\002.wav,angry,26,female,no,"(238, 0, 18)",music
13,G:\Baza_danych\nagrania\output\13\music\003.wav,happy,26,female,no,"(46, 186, 210)",music
13,G:\Baza_danych\nagrania\output\13\music\004.wav,happy,26,female,no,"(46, 91, 210)",music
13,G:\Baza_danych\nagrania\output\13\music\005.wav,angry,26,female,no,"(251, 136, 2)",music
14,G:\Baza_danych\nagrania\output\14\speech\001.wav,happy,26,female,no,"(107, 184, 52)",speech
14,G:\Baza_danych\nagrania\output\14\speech\001.wav,happy,26,female,no,"(253, 212, 1)",speech
14,G:\Baza_danych\nagrania\output\14\speech\002.wav,angry,26,female,no,"(149, 47, 180)",speech
14,G:\Baza_danych\nagrania\output\14\speech\002.wav,angry,26,female,no,"(238, 0, 18)",speech
14,G:\Baza_danych\nagrania\output\14\speech\003.wav,sad,26,female,no,"(183, 183, 183)",speech
14,G:\Baza_danych\nagrania\output\14\speech\003.wav,sad,26,female,no,"(130, 157, 228)",speech
14,G:\Baza_danych\nagrania\output\14\speech\004.wav,neutral,26,female,no,"(161, 217, 121)",speech
14,G:\Baza_danych\nagrania\output\14\speech\004.wav,neutral,26,female,no,"(255, 233, 123)",speech
14,G:\Baza_danych\nagrania\output\14\speech\005.wav,angry,26,female,no,"(238, 0, 18)",speech
14,G:\Baza_danych\nagrania\output\14\speech\005.wav,angry,26,female,no,"(82, 26, 99)",speech
14,G:\Baza_danych\nagrania\output\14\speech\005.wav,angry,26,female,no,"(136, 0, 10)",speech
14,G:\Baza_danych\nagrania\output\14\speech\006.wav,angry,26,female,no,"(118, 118, 118)",speech
14,G:\Baza_danych\nagrania\output\14\speech\006.wav,angry,26,female,no,"(150, 81, 1)",speech
14,G:\Baza_danych\nagrania\output\14\speech\006.wav,angry,26,female,no,"(130, 157, 228)",speech
14,G:\Baza_danych\nagrania\output\14\music\001.wav,neutral,26,female,no,"(254, 183, 101)",music
14,G:\Baza_danych\nagrania\output\14\music\001.wav,neutral,26,female,no,"(255, 233, 123)",music
14,G:\Baza_danych\nagrania\output\14\music\001.wav,neutral,26,female,no,"(214, 244, 246)",music
14,G:\Baza_danych\nagrania\output\14\music\002.wav,angry,26,female,no,"(118, 118, 118)",music
14,G:\Baza_danych\nagrania\output\14\music\002.wav,angry,26,female,no,"(251, 136, 2)",music
14,G:\Baza_danych\nagrania\output\14\music\002.wav,angry,26,female,no,"(250, 101, 113)",music
14,G:\Baza_danych\nagrania\output\14\music\003.wav,sad,26,female,no,"(130, 213, 228)",music
14,G:\Baza_danych\nagrania\output\14\music\003.wav,sad,26,female,no,"(214, 244, 246)",music
14,G:\Baza_danych\nagrania\output\14\music\003.wav,sad,26,female,no,"(255, 233, 123)",music
14,G:\Baza_danych\nagrania\output\14\music\004.wav,sad,26,female,no,"(130, 157, 228)",music
14,G:\Baza_danych\nagrania\output\14\music\004.wav,sad,26,female,no,"(46, 186, 210)",music
14,G:\Baza_danych\nagrania\output\14\music\005.wav,fear,26,female,no,"(0, 0, 0)",music
14,G:\Baza_danych\nagrania\output\14\music\005.wav,fear,26,female,no,"(28, 111, 126)",music
14,G:\Baza_danych\nagrania\output\14\music\005.wav,fear,26,female,no,"(28, 55, 126)",music
15,G:\Baza_danych\nagrania\output\15\speech\001.wav,neutral,36,man,no,"(214, 244, 246)",speech
15,G:\Baza_danych\nagrania\output\15\speech\001.wav,neutral,36,man,no,"(214, 223, 246)",speech
15,G:\Baza_danych\nagrania\output\15\speech\001.wav,neutral,36,man,no,"(183, 183, 183)",speech
15,G:\Baza_danych\nagrania\output\15\speech\002.wav,angry,36,man,no,"(149, 47, 180)",speech
15,G:\Baza_danych\nagrania\output\15\speech\002.wav,angry,36,man,no,"(149, 47, 180)",speech
15,G:\Baza_danych\nagrania\output\15\speech\002.wav,angry,36,man,no,"(238, 0, 18)",speech
15,G:\Baza_danych\nagrania\output\15\speech\003.wav,neutral,36,man,no,"(130, 157, 228)",speech
15,G:\Baza_danych\nagrania\output\15\speech\003.wav,neutral,36,man,no,"(183, 183, 183)",speech
15,G:\Baza_danych\nagrania\output\15\speech\003.wav,neutral,36,man,no,"(130, 213, 228)",speech
15,G:\Baza_danych\nagrania\output\15\speech\004.wav,sad,36,man,no,"(214, 244, 246)",speech
15,G:\Baza_danych\nagrania\output\15\speech\004.wav,sad,36,man,no,"(255, 246, 203)",speech
15,G:\Baza_danych\nagrania\output\15\speech\004.wav,sad,36,man,no,"(183, 183, 183)",speech
15,G:\Baza_danych\nagrania\output\15\speech\005.wav,neutral,36,man,no,"(130, 213, 228)",speech
15,G:\Baza_danych\nagrania\output\15\speech\005.wav,neutral,36,man,no,"(214, 223, 246)",speech
15,G:\Baza_danych\nagrania\output\15\speech\005.wav,neutral,36,man,no,"(183, 183, 183)",speech
15,G:\Baza_danych\nagrania\output\15\speech\006.wav,neutral,36,man,no,"(214, 244, 246)",speech
15,G:\Baza_danych\nagrania\output\15\speech\006.wav,neutral,36,man,no,"(214, 223, 246)",speech
15,G:\Baza_danych\nagrania\output\15\speech\006.wav,neutral,36,man,no,"(247, 247, 247)",speech
15,G:\Baza_danych\nagrania\output\15\music\001.wav,happy,36,man,no,"(254, 183, 101)",music
15,G:\Baza_danych\nagrania\output\15\music\001.wav,happy,36,man,no,"(253, 212, 1)",music
15,G:\Baza_danych\nagrania\output\15\music\001.wav,happy,36,man,no,"(161, 217, 121)",music
15,G:\Baza_danych\nagrania\output\15\music\002.wav,angry,36,man,no,"(0, 0, 0)",music
15,G:\Baza_danych\nagrania\output\15\music\002.wav,angry,36,man,no,"(28, 55, 126)",music
15,G:\Baza_danych\nagrania\output\15\music\002.wav,angry,36,man,no,"(238, 0, 18)",music
15,G:\Baza_danych\nagrania\output\15\music\003.wav,sad,36,man,no,"(255, 246, 203)",music
15,G:\Baza_danych\nagrania\output\15\music\003.wav,sad,36,man,no,"(217, 240, 201)",music
15,G:\Baza_danych\nagrania\output\15\music\003.wav,sad,36,man,no,"(130, 157, 228)",music
15,G:\Baza_danych\nagrania\output\15\music\004.wav,sad,36,man,no,"(214, 244, 246)",music
15,G:\Baza_danych\nagrania\output\15\music\004.wav,sad,36,man,no,"(214, 223, 246)",music
15,G:\Baza_danych\nagrania\output\15\music\004.wav,sad,36,man,no,"(183, 183, 183)",music
15,G:\Baza_danych\nagrania\output\15\music\005.wav,disgust,36,man,no,"(254, 183, 101)",music
15,G:\Baza_danych\nagrania\output\15\music\005.wav,disgust,36,man,no,"(118, 118, 118)",music
15,G:\Baza_danych\nagrania\output\15\music\005.wav,disgust,36,man,no,"(255, 233, 123)",music
16,G:\Baza_danych\nagrania\output\16\speech\001.wav,disgust,36,female,no,"(46, 186, 210)",speech
16,G:\Baza_danych\nagrania\output\16\speech\002.wav,angry,36,female,no,"(0, 0, 0)",speech
16,G:\Baza_danych\nagrania\output\16\speech\003.wav,disgust,36,female,no,"(149, 47, 180)",speech
16,G:\Baza_danych\nagrania\output\16\speech\004.wav,sad,36,female,no,"(46, 91, 210)",speech
16,G:\Baza_danych\nagrania\output\16\speech\004.wav,sad,36,female,no,"(118, 118, 118)",speech
16,G:\Baza_danych\nagrania\output\16\speech\005.wav,sad,36,female,no,"(130, 157, 228)",speech
16,G:\Baza_danych\nagrania\output\16\speech\005.wav,sad,36,female,no,"(46, 91, 210)",speech
16,G:\Baza_danych\nagrania\output\16\speech\006.wav,sad,36,female,no,"(149, 47, 180)",speech
16,G:\Baza_danych\nagrania\output\16\speech\006.wav,sad,36,female,no,"(118, 118, 118)",speech
16,G:\Baza_danych\nagrania\output\16\music\001.wav,happy,36,female,no,"(107, 184, 52)",music
16,G:\Baza_danych\nagrania\output\16\music\002.wav,fear,36,female,no,"(28, 55, 126)",music
16,G:\Baza_danych\nagrania\output\16\music\003.wav,fear,36,female,no,"(149, 47, 180)",music
16,G:\Baza_danych\nagrania\output\16\music\003.wav,fear,36,female,no,"(118, 118, 118)",music
16,G:\Baza_danych\nagrania\output\16\music\004.wav,sad,36,female,no,"(183, 183, 183)",music
16,G:\Baza_danych\nagrania\output\16\music\004.wav,sad,36,female,no,"(28, 55, 126)",music
16,G:\Baza_danych\nagrania\output\16\music\004.wav,sad,36,female,no,"(118, 118, 118)",music
16,G:\Baza_danych\nagrania\output\16\music\005.wav,happy,36,female,no,"(253, 212, 1)",music
16,G:\Baza_danych\nagrania\output\16\music\005.wav,happy,36,female,no,"(251, 136, 2)",music
16,G:\Baza_danych\nagrania\output\16\music\005.wav,happy,36,female,no,"(107, 184, 52)",music
17,G:\Baza_danych\nagrania\output\17\speech\001.wav,disgust,56,female,no,"(46, 91, 210)",speech
17,G:\Baza_danych\nagrania\output\17\speech\002.wav,angry,56,female,no,"(238, 0, 18)",speech
17,G:\Baza_danych\nagrania\output\17\speech\003.wav,neutral,56,female,no,"(253, 212, 1)",speech
17,G:\Baza_danych\nagrania\output\17\speech\004.wav,sad,56,female,no,"(149, 47, 180)",speech
17,G:\Baza_danych\nagrania\output\17\speech\005.wav,fear,56,female,no,"(238, 0, 18)",speech
17,G:\Baza_danych\nagrania\output\17\speech\006.wav,fear,56,female,no,"(118, 118, 118)",speech
17,G:\Baza_danych\nagrania\output\17\music\001.wav,neutral,56,female,no,"(107, 184, 52)",music
17,G:\Baza_danych\nagrania\output\17\music\002.wav,happy,56,female,no,"(251, 136, 2)",music
17,G:\Baza_danych\nagrania\output\17\music\003.wav,neutral,56,female,no,"(107, 184, 52)",music
17,G:\Baza_danych\nagrania\output\17\music\004.wav,sad,56,female,no,"(149, 47, 180)",music
17,G:\Baza_danych\nagrania\output\17\music\005.wav,fear,56,female,no,"(46, 91, 210)",music
18,G:\Baza_danych\nagrania\output\18\speech\001.wav,angry,18,female,no,"(61, 105, 30)",speech
18,G:\Baza_danych\nagrania\output\18\speech\001.wav,angry,18,female,no,"(150, 81, 1)",speech
18,G:\Baza_danych\nagrania\output\18\speech\002.wav,sad,18,female,no,"(255, 230, 202)",speech
18,G:\Baza_danych\nagrania\output\18\speech\002.wav,sad,18,female,no,"(46, 186, 210)",speech
18,G:\Baza_danych\nagrania\output\18\speech\002.wav,sad,18,female,no,"(253, 212, 1)",speech
18,G:\Baza_danych\nagrania\output\18\speech\003.wav,neutral,18,female,no,"(61, 105, 30)",speech
18,G:\Baza_danych\nagrania\output\18\speech\003.wav,neutral,18,female,no,"(118, 118, 118)",speech
18,G:\Baza_danych\nagrania\output\18\speech\003.wav,neutral,18,female,no,"(251, 136, 2)",speech
18,G:\Baza_danych\nagrania\output\18\speech\004.wav,sad,18,female,no,"(130, 213, 228)",speech
18,G:\Baza_danych\nagrania\output\18\speech\004.wav,sad,18,female,no,"(253, 212, 1)",speech
18,G:\Baza_danych\nagrania\output\18\speech\004.wav,sad,18,female,no,"(255, 233, 123)",speech
18,G:\Baza_danych\nagrania\output\18\speech\005.wav,fear,18,female,no,"(46, 91, 210)",speech
18,G:\Baza_danych\nagrania\output\18\speech\005.wav,fear,18,female,no,"(136, 0, 10)",speech
18,G:\Baza_danych\nagrania\output\18\speech\005.wav,fear,18,female,no,"(253, 212, 1)",speech
18,G:\Baza_danych\nagrania\output\18\speech\006.wav,fear,18,female,no,"(61, 105, 30)",speech
18,G:\Baza_danych\nagrania\output\18\speech\006.wav,fear,18,female,no,"(28, 55, 126)",speech
18,G:\Baza_danych\nagrania\output\18\speech\006.wav,fear,18,female,no,"(150, 81, 1)",speech
18,G:\Baza_danych\nagrania\output\18\music\001.wav,neutral,18,female,no,"(130, 213, 228)",music
18,G:\Baza_danych\nagrania\output\18\music\001.wav,neutral,18,female,no,"(161, 217, 121)",music
18,G:\Baza_danych\nagrania\output\18\music\002.wav,happy,18,female,no,"(150, 81, 1)",music
18,G:\Baza_danych\nagrania\output\18\music\002.wav,happy,18,female,no,"(253, 212, 1)",music
18,G:\Baza_danych\nagrania\output\18\music\003.wav,neutral,18,female,no,"(253, 212, 1)",music
18,G:\Baza_danych\nagrania\output\18\music\003.wav,neutral,18,female,no,"(61, 105, 30)",music
18,G:\Baza_danych\nagrania\output\18\music\004.wav,sad,18,female,no,"(251, 136, 2)",music
18,G:\Baza_danych\nagrania\output\18\music\004.wav,sad,18,female,no,"(46, 91, 210)",music
18,G:\Baza_danych\nagrania\output\18\music\005.wav,fear,18,female,no,"(238, 0, 18)",music
18,G:\Baza_danych\nagrania\output\18\music\005.wav,fear,18,female,no,"(253, 212, 1)",music
19,G:\Baza_danych\nagrania\output\19\speech\001.wav,neutral,56,female,no,"(238, 0, 18)",speech
19,G:\Baza_danych\nagrania\output\19\speech\002.wav,disgust,56,female,no,"(118, 118, 118)",speech
19,G:\Baza_danych\nagrania\output\19\speech\003.wav,fear,56,female,no,"(118, 118, 118)",speech
19,G:\Baza_danych\nagrania\output\19\speech\004.wav,fear,56,female,no,"(118, 118, 118)",speech
19,G:\Baza_danych\nagrania\output\19\speech\005.wav,fear,56,female,no,"(118, 118, 118)",speech
19,G:\Baza_danych\nagrania\output\19\speech\006.wav,fear,56,female,no,"(130, 157, 228)",speech
19,G:\Baza_danych\nagrania\output\19\music\001.wav,angry,56,female,no,"(238, 0, 18)",music
19,G:\Baza_danych\nagrania\output\19\music\002.wav,angry,56,female,no,"(251, 136, 2)",music
19,G:\Baza_danych\nagrania\output\19\music\003.wav,neutral,56,female,no,"(46, 91, 210)",music
19,G:\Baza_danych\nagrania\output\19\music\004.wav,fear,56,female,no,"(238, 0, 18)",music
19,G:\Baza_danych\nagrania\output\19\music\005.wav,angry,56,female,no,"(118, 118, 118)",music
21,G:\Baza_danych\nagrania\output\21\speech\001.wav,neutral,56,female,no,"(46, 186, 210)",speech
21,G:\Baza_danych\nagrania\output\21\speech\002.wav,angry,56,female,no,"(238, 0, 18)",speech
21,G:\Baza_danych\nagrania\output\21\speech\003.wav,sad,56,female,no,"(255, 230, 202)",speech
21,G:\Baza_danych\nagrania\output\21\speech\004.wav,neutral,56,female,no,"(107, 184, 52)",speech
21,G:\Baza_danych\nagrania\output\21\speech\005.wav,fear,56,female,no,"(118, 118, 118)",speech
21,G:\Baza_danych\nagrania\output\21\speech\006.wav,fear,56,female,no,"(46, 186, 210)",speech
21,G:\Baza_danych\nagrania\output\21\music\001.wav,happy,56,female,no,"(107, 184, 52)",music
21,G:\Baza_danych\nagrania\output\21\music\002.wav,angry,56,female,no,"(238, 0, 18)",music
21,G:\Baza_danych\nagrania\output\21\music\003.wav,neutral,56,female,no,"(118, 118, 118)",music
21,G:\Baza_danych\nagrania\output\21\music\004.wav,sad,56,female,no,"(238, 0, 18)",music
21,G:\Baza_danych\nagrania\output\21\music\005.wav,fear,56,female,no,"(238, 0, 18)",music
22,G:\Baza_danych\nagrania\output\22\speech\001.wav,happy,26,female,no,"(107, 184, 52)",speech
22,G:\Baza_danych\nagrania\output\22\speech\002.wav,angry,26,female,no,"(136, 0, 10)",speech
22,G:\Baza_danych\nagrania\output\22\speech\003.wav,sad,26,female,no,"(214, 244, 246)",speech
22,G:\Baza_danych\nagrania\output\22\speech\004.wav,neutral,26,female,no,"(183, 183, 183)",speech
22,G:\Baza_danych\nagrania\output\22\speech\005.wav,fear,26,female,no,"(238, 0, 18)",speech
22,G:\Baza_danych\nagrania\output\22\speech\006.wav,fear,26,female,no,"(151, 127, 1)",speech
22,G:\Baza_danych\nagrania\output\22\music\001.wav,happy,26,female,no,"(255, 233, 123)",music
22,G:\Baza_danych\nagrania\output\22\music\001.wav,happy,26,female,no,"(255, 187, 192)",music
22,G:\Baza_danych\nagrania\output\22\music\001.wav,happy,26,female,no,"(161, 217, 121)",music
22,G:\Baza_danych\nagrania\output\22\music\002.wav,angry,26,female,no,"(136, 0, 10)",music
22,G:\Baza_danych\nagrania\output\22\music\003.wav,sad,26,female,no,"(214, 244, 246)",music
22,G:\Baza_danych\nagrania\output\22\music\004.wav,fear,26,female,no,"(238, 0, 18)",music
22,G:\Baza_danych\nagrania\output\22\music\005.wav,fear,26,female,no,"(238, 0, 18)",music
23,G:\Baza_danych\nagrania\output\23\speech\001.wav,neutral,26,man,no,"(46, 91, 210)",speech
23,G:\Baza_danych\nagrania\output\23\speech\001.wav,neutral,26,man,no,"(46, 186, 210)",speech
23,G:\Baza_danych\nagrania\output\23\speech\002.wav,neutral,26,man,no,"(251, 136, 2)",speech
23,G:\Baza_danych\nagrania\output\23\speech\003.wav,fear,26,man,no,"(238, 0, 18)",speech
23,G:\Baza_danych\nagrania\output\23\speech\004.wav,sad,26,man,no,"(183, 183, 183)",speech
23,G:\Baza_danych\nagrania\output\23\speech\004.wav,sad,26,man,no,"(118, 118, 118)",speech
23,G:\Baza_danych\nagrania\output\23\speech\005.wav,neutral,26,man,no,"(118, 118, 118)",speech
23,G:\Baza_danych\nagrania\output\23\speech\006.wav,neutral,26,man,no,"(238, 0, 18)",speech
23,G:\Baza_danych\nagrania\output\23\music\001.wav,happy,26,man,no,"(107, 184, 52)",music
23,G:\Baza_danych\nagrania\output\23\music\002.wav,neutral,26,man,no,"(253, 212, 1)",music
23,G:\Baza_danych\nagrania\output\23\music\003.wav,neutral,26,man,no,"(253, 212, 1)",music
23,G:\Baza_danych\nagrania\output\23\music\004.wav,sad,26,man,no,"(149, 47, 180)",music
23,G:\Baza_danych\nagrania\output\23\music\005.wav,fear,26,man,no,"(238, 0, 18)",music
24,G:\Baza_danych\nagrania\output\24\speech\001.wav,happy,26,other,no,"(254, 183, 101)",speech
24,G:\Baza_danych\nagrania\output\24\speech\002.wav,angry,26,other,no,"(255, 187, 192)",speech
24,G:\Baza_danych\nagrania\output\24\speech\002.wav,angry,26,other,no,"(46, 91, 210)",speech
24,G:\Baza_danych\nagrania\output\24\speech\003.wav,fear,26,other,no,"(250, 101, 113)",speech
24,G:\Baza_danych\nagrania\output\24\speech\004.wav,sad,26,other,no,"(130, 157, 228)",speech
